price;distance
6999;119649
18995;89706
37888;4154
27261;58197
12995;97901
22995;25824
28500;28714
26995;47800
17970;69392
29984;34520
28950;37933
21411;95992
27591;53498
30900;24298
28490;43503
28900;38573
17900;47304
29250;19782
31217;24095
14999;59722
25500;71000
11900;75477
15995;75617
37900;4549
38990;446
12658;60396
31841;22079
20995;57510
12995;127877
15999;44585
21885;72420
19995;95186
28551;42984
29991;21437
32589;17600
7980;99600
39721;3914
11974;112147
9950;110721
33595;32280
21995;62630
20000;86708
19995;86769
27990;49925
35496;21583
29991;25107
28795;40239
29991;35659
38575;7
13999;79340
29500;32438
38935;4879
31995;14858
30544;17709
26577;69447
15988;72003
21990;38483
32995;28096
11994;112147
36500;2323
18999;73333
17990;55533
18500;87953
27997;59787
34400;35051
16990;97309
6530;178000
30977;38886
12995;72561
20223;92834
10950;135967
38045;4255
8461;100409
7895;142870
35935;6774
28895;39334
27000;62169
29985;36056
14888;105354
20995;75110
21630;68690
35438;8083
38937;3765
28800;49152
21121;63116
27900;14066
28990;46891
26500;53697
32964;43889
16998;83211
12986;118074
38577;7642
15995;101249
12998;81593
16500;58233
15000;71306
17500;91742
6950;121248
28910;40242
23990;83991
21663;81732
27256;55015
36597;2369
23465;58413
30779;29156
33000;28670
3900;148055
35988;5946
23991;31276
36810;10298
23990;85355
19000;88005
28995;33695
22995;93541
4888;149248
32539;7033
11995;111116
14994;59428
23495;36946
30000;19475
19995;78910
38400;7832
20996;75464
27844;54455
17999;102970
28995;38581
16991;89611
22490;33192
15980;80451
28990;38689
29887;34194
35933;23930
29995;36482
3995;185753
20995;84246
32529;7383
18900;92290
22999;49037
12990;99378
38564;4535
13991;86474
38900;5515
33998;27284
28631;36172
28649;38225
32277;8304
28000;50813
20900;65830
18999;49465
16900;85740
28995;34098
39877;3237
32900;32018
28290;47384
30967;25809
23950;29567
28990;34390
30649;23124
37895;6308
12888;59000
10750;126563
36500;3378
6977;104399
30875;32920
15998;64991
39814;4110
20500;100308
15950;63984
20950;42244
21500;69844
29988;35646
27975;46540
4995;118315
29900;27891
10998;64649
25488;23319
8499;86150
10988;71986
28981;34491
16995;101621
23995;52668
9900;108219
39022;11215
25888;61984
38500;7234
28750;27521
36331;5958
8995;97498
32999;31109
37993;6037
17999;39292
22400;36650
22753;46559
19999;95967
18995;91649
18995;63289
29968;41344
20995;53605
38441;5
29875;38510
28499;40512
36938;6032
26395;56032
19999;78849
28992;33377
38750;4816
36998;11907
28995;39352
29450;19291
28000;13802
24400;56164
29994;40044
22499;33830
22450;36192
36500;4817
38777;4300
36500;4831
21984;75917
30881;26084
24500;35794
22992;71971
34888;35789
38750;4919
37915;6574
19990;96292
27572;65759
38500;7533
38388;4062
39921;3351
39877;3891
38000;9755
27999;51523
30588;26121
29088;48262
37788;3462
26900;50209
19995;67616
30991;25418
10991;115709
11995;70431
11900;27791
31500;26671
36600;2857
29894;23530
22998;28123
8921;117319
17487;96026
28984;48765
26343;60186
21490;48101
14995;70649
36995;7979
28975;40001
22999;29977
38500;4509
37693;16195
36888;9071
36972;4545
36977;4399
22931;88582
37790;8559
8988;115391
18990;100939
36985;10827
30988;25884
21999;64739
29667;16486
38529;9628
36600;3127
30500;21798
23450;36584
30995;28978
30446;42550
27881;9822
29585;44080
10950;104932
28981;40170
24976;33393
29492;35204
38999;4506
30995;30864
14995;45775
29895;45028
36600;3298
21495;57019
35558;13099
34881;20354
9990;55907
33962;29053
32999;29969
35999;7139
28500;49673
24577;30175
29890;29378
17999;87624
28997;40174
18999;84240
13888;71270
30985;31225
31950;17119
20993;59412
14552;59759
13998;135688
26819;51918
28490;46384
19999;97840
20995;68644
24495;10743
33882;18632
26877;13441
29710;45535
30000;38117
36938;7129
37980;4821
37878;4599
15980;68007
29900;38123
22989;49190
34987;8991
10999;125092
9995;78170
13881;93441
29998;28443
24200;21136
31878;35286
36900;12518
12988;85522
39999;3456
38777;3674
37900;4220
39987;3629
39999;3489
11499;67392
22995;30888
11495;68855
28990;29899
29499;41566
17943;95634
34000;29140
22795;33335
24000;59854
28290;34600
36900;4497
30500;28230
38000;6817
16997;91645
18485;107878
30000;38445
21998;81652
30991;41026
3495;242008
39999;3660
33117;23220
10000;81555
23997;50164
36125;9288
9995;98664
9945;103501
30888;21170
39956;4251
37900;4503
30995;38473
34445;6588
12877;61034
38644;3617
23694;30769
9900;71111
29500;33175
39999;3796
11888;97596
27990;53045
22999;31157
27974;53253
9999;120409
31955;28799
17999;105377
29000;29887
28445;64201
32863;13910
36499;500
33900;27068
19499;23098
5999;146355
26900;51738
30775;31817
26985;56743
32890;25574
27885;49746
27888;49309
10500;79950
30600;43391
22990;31489
29790;31598
37977;8013
24899;17118
27988;53323
13995;82751
37865;8953
20995;69550
33577;9374
30900;25295
34490;23827
27750;56244
31221;29709
23990;33728
35117;24315
15900;79637
16455;86012
13995;102589
27974;50722
28777;43971
21495;63654
12452;63627
37990;6638
39978;4545
30988;29827
16995;92355
11700;58567
30900;28297
25997;43756
12995;75996
30900;18507
5990;173079
28980;31724
5990;135001
31499;34996
27995;48787
31333;21348
27995;38974
29847;22817
22000;41998
12988;102191
29996;35008
39999;4472
33777;3853
28494;49361
29488;30879
19881;30010
35985;13016
11800;69137
6995;105440
29988;39502
30551;32311
27988;64123
28250;50647
22549;75349
25997;28024
27911;49574
29500;35637
28995;41539
23995;51153
39999;4681
14999;107914
36999;4932
18999;93375
11999;105766
22995;55025
38998;3416
17488;95416
7295;146840
14500;85874
30687;31748
38488;4321
7995;103606
25621;32175
11999;116034
29396;42536
29995;28356
38775;6671
24488;31679
31998;21894
34295;14234
29987;40337
18991;30675
16500;90299
20499;20608
30331;43952
9900;80887
30500;33758
24998;78758
28977;49211
21987;67089
31101;36080
38000;8266
30989;26289
37490;8725
9499;93057
31000;36234
31988;15068
28950;46984
23821;22547
36411;4993
36938;8995
15995;130022
19999;84133
28577;42543
24499;51271
29500;36258
29992;49296
27995;54390
30000;23303
28875;43809
18995;80808
38488;4878
15400;57820
11999;97775
32987;13609
26774;53527
22999;29175
27440;46580
23641;52193
35731;28047
17950;60558
36885;4775
24500;34162
15994;77991
8500;140000
37496;4836
38000;4510
24998;76098
19900;42114
18995;78034
21900;116574
24890;66224
22711;45470
32995;34577
36955;7011
28973;35827
38700;8316
23999;7558
9750;74688
38724;9
11995;72075
26900;67912
8345;100281
25999;16477
22530;38616
29000;43371
25738;81448
28850;44554
26990;49760
12980;70374
14950;71300
18927;93785
11599;100111
31490;26955
13995;75858
7999;129257
14999;174231
23000;36748
36938;9675
27895;56196
32999;5951
27895;56214
24487;29703
8500;107302
37000;1410
15999;88761
35881;19820
17950;82473
28490;49108
25800;40514
32988;9629
22997;55855
37000;1448
21911;72140
28966;55693
27935;41270
30679;39593
15000;53521
9995;117055
22998;55938
21299;50857
37000;1542
16995;65762
29951;31644
29997;31097
27899;68395
23830;45548
19999;75157
19800;50065
31025;33623
7499;102335
29751;34089
39784;4117
36577;4552
22950;56608
22993;33514
24595;56600
17995;90752
30500;25125
23790;23951
37900;6940
37900;6961
28922;44110
31120;25071
14996;55615
37000;1728
22980;33775
22997;52841
29993;37377
14950;73495
30998;22178
24900;92796
37900;7163
30876;27156
29990;35626
8990;93307
14991;80121
29990;31538
29998;41265
29300;39848
28257;47649
38688;4499
22999;56326
26998;8601
31247;35391
27998;49722
21431;72090
28477;49869
29988;43444
37999;6793
25229;24600
27577;54768
18999;40332
29950;32187
30778;31287
33900;12521
35700;10830
30557;33942
17999;43866
30957;30475
17999;114607
21777;48730
22980;65435
36000;28095
37999;6944
28998;43805
22995;65284
38388;7540
32787;8789
7995;97042
21795;71168
30500;43733
30730;32454
32440;19183
26500;73969
28999;29292
19900;107620
29925;42224
10499;91379
38316;4389
17794;81541
21480;45950
33995;8483
28000;41411
30989;29841
31491;18089
27995;51323
14994;54541
22995;56916
29495;37003
37495;8945
10994;85541
13989;122454
29991;36573
29977;32584
28491;48686
38388;7919
28590;49112
29495;31293
19997;101796
21990;46640
37800;6283
28240;53383
30755;21495
38388;7990
29999;32211
39871;4185
23985;55058
38649;3843
37484;8092
34700;24398
30987;37006
10995;111852
9199;133482
31987;23930
8316;92309
24444;61801
29998;32344
6988;116921
23800;38975
18998;49917
30412;37923
29498;32450
31972;21934
25459;21735
16800;76450
35924;16203
17500;97980
38900;4425
30949;29595
24497;35676
30985;35512
24900;36396
38900;4503
8000;71514
26995;68684
29964;43585
28500;50566
37926;8
38788;4366
21491;80574
38900;4531
28890;45902
38900;4554
25999;42576
19997;71031
32995;42157
14789;67443
38900;4600
11500;152180
38895;7211
33999;24627
38900;4647
36860;11480
17999;75011
11995;100167
37000;3151
38989;4831
32939;8478
37999;7891
23000;69995
37000;3178
18777;50863
33170;24289
39250;4268
19999;102336
36955;9228
27750;59877
23794;57924
28990;44955
24379;27087
16988;95824
5750;139860
19988;84588
37953;6
18999;80391
19995;84566
27995;57034
23996;21443
23499;29226
29999;22075
21000;57561
9991;81378
34981;23516
18759;65518
33995;43438
28500;51041
37500;12967
19995;73147
34361;18252
22991;74596
36995;7625
25995;21814
36997;4309
28895;46314
27495;71180
33999;12487
39444;3843
39250;4609
16999;87460
29995;36965
29750;21498
22900;36580
39250;4635
39250;4637
40000;7092
33998;14538
36488;4558
31500;23648
29988;33261
38899;7350
36798;10017
29790;35656
19995;85602
28622;44969
11440;58586
38682;13123
38799;8583
10634;117060
32755;12439
21288;16626
12980;94862
26888;51342
31990;18075
22995;45416
29250;42265
13580;65654
29921;47745
23487;67918
30600;52418
9871;119404
27657;61522
30908;32788
30985;31284
36950;16081
29995;28632
23999;23619
36777;10601
29900;33415
28970;40997
24995;82223
12995;88872
15950;63507
23995;23734
38899;7657
22950;50323
37000;3959
19999;77573
29999;43363
30900;35936
23977;24071
32974;27226
16999;51048
31298;34750
30223;35951
25995;25612
35514;15946
12000;102697
29250;42683
34984;11418
29699;38934
37777;4282
32900;47540
25590;86824
26900;27134
31500;16302
29895;36205
6995;126883
12995;81855
25991;39081
31999;18364
30995;29841
10475;95857
9900;119613
15900;55965
19998;83036
9995;116883
31588;34221
13000;89303
19998;86330
31346;42704
23500;52760
30992;27903
16900;50958
30500;27923
29994;33301
36500;13042
37000;7646
39630;8235
29900;42426
20750;68936
17985;96258
18995;81568
39499;4534
36991;3682
29995;43908
28995;55955
29444;39660
12441;98606
16949;89061
38460;7967
30988;30148
40000;4290
18995;107194
8877;102825
29998;50026
22495;42468
36513;23777
28999;46181
30993;22141
16998;88565
23500;28657
32698;17823
13995;79240
37477;4873
30900;27205
21990;66745
21479;87254
29995;33224
37777;7122
28885;47712
36995;8956
31814;30020
28790;48933
27895;59719
23993;24716
14995;74364
21995;57866
18988;52080
28495;65636
14995;100198
29900;29638
27787;46492
16995;71833
10987;79901
29250;43491
29900;46100
14777;74196
34900;43126
22300;77770
28677;65312
36997;5887
19488;76224
37399;5020
27900;51285
29742;49393
23995;34083
37920;9984
39367;7128
38795;4515
32995;21586
40357;4389
37985;6872
17995;64367
22984;74140
25986;68494
14488;89443
38986;9130
22977;107885
7999;107179
38900;4954
25000;12990
28995;46884
34829;14406
35910;9414
22550;72944
38555;7591
23700;28758
30925;36341
23000;68373
24277;21821
28999;46971
17988;38661
18000;85888
38745;6556
23997;41891
29790;37485
39167;9870
29900;46024
34991;31767
35719;12676
38900;7027
28888;33836
16500;82698
32479;27370
29999;35064
27750;62158
25399;92621
15995;134959
22995;68647
23999;25391
20500;69192
30280;27836
19491;106390
32363;28281
30980;23389
18999;65517
37495;506
33689;10577
33900;7838
30950;23801
36995;8364
34779;15469
18990;82896
15700;67700
24702;24749
25777;20381
31238;25255
23450;54820
25432;62732
16850;100173
30995;32849
23999;61848
31995;35457
31331;28785
15000;72385
8499;120432
31500;36196
33899;9514
31421;32406
38380;9168
14590;70159
15995;72000
22999;36000
31785;30089
28990;33037
30999;17450
38745;7114
34789;39575
30000;35513
31211;25329
30000;30765
15995;143997
34472;29955
29450;42179
12595;87052
22000;81118
38800;9923
26960;57631
35999;25417
16991;63006
28911;62642
36997;20218
16995;107297
21741;85454
20995;76106
28990;47858
22999;16153
35981;9461
23995;26036
13695;101578
23887;42370
30997;29888
17500;109917
17957;63014
19724;108629
22192;47788
16990;70544
23995;57272
36965;6239
23490;70111
20995;62284
23995;26156
27995;59988
39159;4487
36000;32252
39313;4950
27999;60000
27908;61101
36990;5125
26989;69486
33400;30015
29839;23348
29995;45897
17999;90177
29993;49098
24995;82716
17999;58666
33159;33297
23477;63811
16500;76758
30429;26938
33089;20627
29900;47721
27500;66257
5995;132707
24766;29727
17449;93755
9995;85963
32991;9549
29871;48717
31913;36818
17488;54788
6999;120688
39500;4778
28980;56559
38920;3477
38955;13709
20399;83861
37577;18542
31998;28114
26997;63827
30900;38672
30976;36024
35994;21451
33885;11688
23950;27155
6999;112158
32888;41700
39500;4886
30000;44906
29500;42371
30000;39924
30988;20205
22718;82021
9850;96320
12800;95219
19995;63246
12995;83057
21900;74538
33900;9011
38745;8027
28588;53434
27914;61555
37700;4505
31995;30865
21991;68596
32994;11672
30999;37472
8995;105572
24960;25070
29890;37900
27991;45461
24900;24789
27990;30115
28900;36076
25595;78266
16500;85950
23777;52202
28265;52818
29890;38035
6599;118828
17999;79116
14774;101992
24500;37437
15499;70885
36785;2927
31900;39476
23999;49855
20900;87000
29990;36964
31711;37856
23984;78098
25999;50861
39795;179
24639;36567
22150;63455
31987;29300
30995;24985
31993;18915
40994;6
33995;895
24989;15346
34900;5847
10900;89432
30599;27914
18488;45070
29650;41245
23999;35905
20995;73767
34406;14137
37538;3549
34900;5929
39980;152
23490;33506
26000;22831
18988;84771
28995;43238
17970;97042
18999;37284
14780;81332
24900;25295
31333;29107
23984;70691
20997;82588
20900;64808
36895;7109
34900;6074
6950;113701
6991;91429
21995;82911
